FSSLTDE2,FSSTDDE2,FSERNDED,RAWNET,FSASSET,TANF_IND,RAWERND,REALPROP,FSOTHUN,FSNONCIT,CERTHHSZ,FSSLTDED,FSTANF,FSTOTDED,FSNK0T4,FSCSEXP,FSNETINC,FSWAGES,FSERNDE2,TPOV,FSNELDER,WRK_POOR,FSUNEARN,FSUSIZE,FSDIS,FSGA,SHELDED,FSSSI,FSEARN,LIQRESOR,CAT_ELIG,VEHICLEA,FSVEHAST
470.0,339.0,422.0,995.0,0.0,0.0,423.0,0.0,0.0,0.0,6.0,470.0,0.0,1118.0,1.0,0.0,996.0,2114.0,633.0,78.0,0.0,1.0,0.0,6.0,0.0,0.0,470.0,0.0,2114.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
394.0,252.0,323.0,732.0,0.0,0.0,323.0,0.0,0.0,0.0,4.0,394.0,0.0,885.0,2.0,0.0,733.0,1618.0,485.0,80.0,0.0,1.0,0.0,4.0,0.0,0.0,394.0,0.0,1618.0,0.0,1.0,1.0,0.0
8.0,0.0,44.0,0.0,20.0,0.0,44.0,0.0,0.0,0.0,4.0,453.0,0.0,665.0,0.0,0.0,0.0,220.0,0.0,11.0,0.0,1.0,0.0,4.0,0.0,0.0,453.0,0.0,220.0,20.0,1.0,1.0,0.0
286.0,235.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,286.0,0.0,443.0,0.0,0.0,292.0,0.0,0.0,74.0,1.0,0.0,735.0,1.0,0.0,0.0,286.0,735.0,0.0,0.0,1.0,1.0,0.0
385.0,236.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,385.0,0.0,542.0,1.0,0.0,150.0,0.0,0.0,41.0,0.0,0.0,692.0,3.0,0.0,0.0,384.0,0.0,0.0,0.0,1.0,1.0,0.0
517.0,180.0,304.0,742.0,0.0,0.0,304.0,0.0,0.0,0.0,2.0,517.0,0.0,978.0,1.0,0.0,742.0,1520.0,400.0,129.0,0.0,1.0,200.0,2.0,0.0,0.0,517.0,0.0,1520.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,157.0,0.0,677.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,372.0,0.0,144.0,677.0,0.0,0.0,106.0,0.0,0.0,1049.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
272.0,235.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,272.0,0.0,429.0,0.0,0.0,296.0,0.0,0.0,73.0,0.0,0.0,725.0,1.0,1.0,0.0,272.0,725.0,0.0,0.0,1.0,1.0,0.0
413.0,339.0,278.0,476.0,0.0,0.0,279.0,0.0,0.0,0.0,8.0,413.0,0.0,917.0,1.0,0.0,476.0,0.0,417.0,41.0,0.0,1.0,0.0,8.0,0.0,0.0,413.0,0.0,1393.0,0.0,1.0,1.0,0.0
517.0,168.0,184.0,51.0,0.0,0.0,184.0,0.0,0.0,0.0,4.0,517.0,0.0,869.0,0.0,0.0,51.0,920.0,184.0,45.0,0.0,1.0,0.0,4.0,0.0,0.0,517.0,0.0,920.0,0.0,1.0,1.0,0.0
358.0,235.0,0.0,240.0,0.0,0.0,0.0,0.0,74.0,0.0,1.0,358.0,0.0,515.0,0.0,0.0,240.0,0.0,0.0,76.0,1.0,0.0,755.0,1.0,0.0,0.0,358.0,34.0,0.0,0.0,1.0,1.0,0.0
35.0,0.0,47.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1.0,517.0,0.0,721.0,0.0,0.0,0.0,239.0,0.0,24.0,0.0,1.0,0.0,1.0,0.0,0.0,517.0,0.0,239.0,0.0,1.0,1.0,0.0
170.0,236.0,0.0,637.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,170.0,0.0,327.0,0.0,0.0,637.0,0.0,0.0,97.0,0.0,0.0,964.0,1.0,1.0,0.0,169.0,0.0,0.0,12.0,2.0,1.0,0.0
315.0,235.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,315.0,0.0,472.0,0.0,0.0,283.0,0.0,0.0,76.0,1.0,0.0,755.0,1.0,0.0,0.0,315.0,607.0,0.0,0.0,1.0,1.0,0.0
0.0,226.0,676.0,2480.0,0.0,0.0,677.0,0.0,0.0,1.0,9.0,0.0,0.0,902.0,2.0,0.0,2480.0,3382.0,676.0,90.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,3382.0,0.0,1.0,1.0,0.0
420.0,235.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,420.0,0.0,577.0,0.0,0.0,178.0,0.0,0.0,76.0,1.0,0.0,755.0,1.0,0.0,0.0,420.0,234.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,157.0,0.0,1168.0,61.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,489.0,0.0,0.0,1168.0,0.0,0.0,124.0,2.0,0.0,1657.0,2.0,0.0,0.0,0.0,0.0,0.0,61.0,2.0,1.0,0.0
289.0,236.0,0.0,219.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,289.0,0.0,446.0,0.0,0.0,218.0,0.0,0.0,67.0,1.0,0.0,664.0,1.0,0.0,0.0,288.0,0.0,0.0,0.0,1.0,1.0,0.0
429.0,252.0,355.0,878.0,0.0,0.0,355.0,0.0,0.0,0.0,4.0,429.0,0.0,952.0,1.0,0.0,878.0,1776.0,533.0,90.0,0.0,1.0,54.0,4.0,0.0,0.0,429.0,0.0,1776.0,0.0,1.0,1.0,0.0
174.0,235.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,497.0,0.0,0.0,558.0,0.0,0.0,107.0,0.0,0.0,1055.0,1.0,1.0,0.0,391.0,0.0,0.0,0.0,1.0,1.0,0.0
323.0,236.0,275.0,621.0,0.0,0.0,275.0,0.0,0.0,0.0,3.0,323.0,0.0,755.0,0.0,0.0,620.0,1375.0,413.0,82.0,0.0,1.0,0.0,3.0,0.0,0.0,322.0,0.0,1375.0,0.0,1.0,1.0,0.0
110.0,236.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,110.0,0.0,267.0,0.0,0.0,151.0,0.0,0.0,31.0,0.0,0.0,418.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,51.0,0.0,219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,250.0,0.0,407.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,250.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,517.0,0.0,685.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,168.0,449.0,1938.0,0.0,0.0,450.0,0.0,0.0,0.0,4.0,0.0,0.0,617.0,0.0,0.0,1938.0,2247.0,449.0,126.0,0.0,1.0,308.0,4.0,0.0,0.0,0.0,0.0,2247.0,0.0,1.0,1.0,0.0
0.0,168.0,277.0,1698.0,0.0,0.0,278.0,0.0,0.0,0.0,4.0,0.0,0.0,445.0,0.0,0.0,1699.0,1389.0,277.0,106.0,0.0,1.0,755.0,4.0,1.0,0.0,0.0,22.0,1389.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,457.0,0.0,614.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,107.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
148.0,236.0,103.0,107.0,0.0,0.0,103.0,0.0,0.0,0.0,2.0,148.0,0.0,408.0,2.0,0.0,107.0,0.0,155.0,39.0,0.0,1.0,0.0,2.0,0.0,0.0,148.0,0.0,515.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,157.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,157.0,0.0,0.0,141.0,0.0,0.0,30.0,0.0,0.0,298.0,1.0,0.0,298.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
203.0,339.0,0.0,691.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,203.0,0.0,429.0,3.0,0.0,691.0,0.0,0.0,41.0,0.0,0.0,1120.0,6.0,0.0,0.0,203.0,0.0,0.0,0.0,1.0,1.0,0.0
368.0,235.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,368.0,0.0,525.0,0.0,0.0,210.0,0.0,0.0,74.0,0.0,0.0,735.0,1.0,1.0,0.0,368.0,735.0,0.0,0.0,1.0,1.0,0.0
177.0,339.0,647.0,2185.0,0.0,0.0,647.0,0.0,0.0,0.0,6.0,177.0,0.0,1050.0,2.0,0.0,2185.0,3235.0,824.0,119.0,0.0,1.0,0.0,6.0,0.0,0.0,177.0,0.0,3235.0,0.0,1.0,1.0,0.0
68.0,265.0,0.0,965.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,68.0,0.0,265.0,2.0,0.0,965.0,0.0,0.0,52.0,0.0,0.0,1230.0,5.0,1.0,0.0,67.0,0.0,0.0,0.0,1.0,1.0,0.0
406.0,236.0,232.0,695.0,10.0,0.0,232.0,0.0,0.0,0.0,3.0,406.0,0.0,795.0,2.0,0.0,695.0,1161.0,348.0,89.0,0.0,1.0,329.0,3.0,0.0,0.0,406.0,0.0,1161.0,10.0,1.0,1.0,0.0
518.0,236.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,518.0,0.0,675.0,0.0,0.0,131.0,0.0,0.0,81.0,0.0,0.0,806.0,1.0,1.0,51.0,517.0,402.0,0.0,0.0,1.0,1.0,0.0
320.0,235.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,320.0,0.0,477.0,0.0,0.0,258.0,0.0,0.0,74.0,1.0,0.0,735.0,1.0,0.0,0.0,320.0,735.0,0.0,0.0,1.0,1.0,0.0
290.0,236.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,290.0,0.0,798.0,0.0,0.0,235.0,0.0,0.0,104.0,1.0,0.0,1033.0,1.0,0.0,0.0,289.0,0.0,0.0,0.0,1.0,1.0,0.0
212.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,601.0,75.0,1231.0,1.0,384.0,0.0,0.0,0.0,63.0,0.0,0.0,842.0,2.0,1.0,0.0,601.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,157.0,0.0,664.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,0.0,0.0,664.0,0.0,0.0,83.0,1.0,0.0,821.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,0.0
504.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,600.0,0.0,757.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,661.0,1.0,1.0,0.0,600.0,661.0,0.0,0.0,1.0,1.0,0.0
483.0,236.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,483.0,0.0,640.0,0.0,0.0,156.0,0.0,0.0,80.0,1.0,0.0,796.0,1.0,0.0,51.0,482.0,473.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
240.0,235.0,0.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,240.0,0.0,397.0,0.0,0.0,518.0,0.0,0.0,92.0,1.0,0.0,915.0,1.0,0.0,0.0,240.0,0.0,0.0,0.0,1.0,1.0,0.0
56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,517.0,0.0,685.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,224.0,4.0,0.0,0.0,517.0,0.0,0.0,0.0,2.0,1.0,0.0
214.0,235.0,299.0,871.0,0.0,0.0,299.0,0.0,0.0,0.0,3.0,214.0,0.0,670.0,0.0,0.0,872.0,0.0,448.0,92.0,0.0,1.0,45.0,3.0,0.0,0.0,214.0,0.0,1497.0,0.0,1.0,1.0,0.0
136.0,252.0,0.0,1472.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,136.0,0.0,304.0,0.0,0.0,1607.0,0.0,0.0,94.0,0.0,0.0,1911.0,4.0,1.0,0.0,180.0,0.0,0.0,0.0,1.0,1.0,0.0
772.0,252.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,772.0,0.0,940.0,1.0,0.0,169.0,0.0,0.0,55.0,2.0,0.0,1109.0,4.0,0.0,0.0,771.0,0.0,0.0,0.0,1.0,1.0,0.0
507.0,236.0,362.0,493.0,0.0,0.0,363.0,0.0,0.0,0.0,3.0,507.0,0.0,1320.0,1.0,294.0,494.0,1814.0,543.0,108.0,0.0,1.0,0.0,3.0,0.0,0.0,507.0,0.0,1814.0,0.0,1.0,1.0,0.0
0.0,157.0,0.0,1298.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,157.0,1.0,0.0,1298.0,0.0,0.0,87.0,0.0,0.0,1455.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
82.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,160.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,239.0,2.0,0.0,0.0,160.0,0.0,0.0,0.0,1.0,1.0,0.0
408.0,235.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,408.0,0.0,565.0,0.0,0.0,190.0,0.0,0.0,76.0,0.0,0.0,755.0,1.0,1.0,0.0,408.0,64.0,0.0,0.0,1.0,1.0,0.0
168.0,235.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,168.0,0.0,325.0,0.0,0.0,410.0,0.0,0.0,74.0,0.0,0.0,735.0,1.0,1.0,0.0,168.0,735.0,0.0,0.0,1.0,1.0,0.0
404.0,236.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,404.0,0.0,561.0,0.0,0.0,211.0,0.0,0.0,78.0,1.0,0.0,772.0,1.0,0.0,0.0,403.0,0.0,0.0,0.0,1.0,1.0,0.0
493.0,236.0,0.0,236.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,493.0,0.0,650.0,0.0,0.0,236.0,0.0,0.0,89.0,0.0,0.0,886.0,1.0,1.0,0.0,492.0,0.0,0.0,48.0,1.0,1.0,0.0
0.0,157.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,157.0,1.0,0.0,89.0,0.0,0.0,18.0,0.0,0.0,246.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
176.0,0.0,83.0,0.0,0.0,0.0,83.0,0.0,0.0,1.0,2.0,517.0,0.0,757.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0,0.0,2.0,0.0,0.0,517.0,0.0,416.0,0.0,1.0,1.0,0.0
0.0,157.0,0.0,597.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,230.0,0.0,0.0,597.0,0.0,0.0,84.0,1.0,0.0,827.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,0.0
880.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,892.0,0.0,1096.0,0.0,0.0,0.0,0.0,0.0,109.0,1.0,0.0,1084.0,1.0,0.0,0.0,892.0,0.0,0.0,0.0,1.0,1.0,0.0
86.0,236.0,400.0,1358.0,0.0,0.0,400.0,0.0,0.0,0.0,3.0,86.0,0.0,643.0,1.0,0.0,1357.0,2000.0,486.0,119.0,0.0,1.0,0.0,3.0,0.0,0.0,85.0,0.0,2000.0,0.0,1.0,1.0,0.0
0.0,157.0,0.0,879.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,0.0,0.0,879.0,0.0,0.0,105.0,0.0,0.0,1036.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,2.0,1.0,0.0
365.0,236.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,365.0,0.0,522.0,0.0,0.0,248.0,0.0,0.0,78.0,1.0,0.0,770.0,1.0,0.0,15.0,364.0,88.0,0.0,0.0,1.0,1.0,0.0
517.0,215.0,188.0,81.0,270.0,0.0,189.0,0.0,0.0,0.0,2.0,517.0,0.0,862.0,1.0,0.0,82.0,944.0,261.0,71.0,0.0,1.0,0.0,2.0,0.0,0.0,517.0,0.0,944.0,270.0,1.0,1.0,0.0
598.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,638.0,0.0,795.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,755.0,1.0,1.0,51.0,638.0,145.0,0.0,0.0,1.0,1.0,0.0
244.0,235.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,244.0,0.0,401.0,0.0,0.0,334.0,0.0,0.0,74.0,0.0,0.0,735.0,1.0,1.0,0.0,244.0,735.0,0.0,0.0,1.0,1.0,0.0
297.0,235.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,297.0,0.0,454.0,0.0,0.0,281.0,0.0,0.0,74.0,0.0,0.0,735.0,1.0,1.0,0.0,297.0,735.0,0.0,0.0,1.0,1.0,0.0
517.0,235.0,320.0,596.0,0.0,0.0,320.0,0.0,0.0,0.0,4.0,517.0,0.0,1005.0,1.0,0.0,596.0,1601.0,463.0,79.0,0.0,1.0,0.0,4.0,0.0,0.0,517.0,0.0,1601.0,0.0,1.0,1.0,0.0
833.0,236.0,0.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,833.0,0.0,990.0,0.0,0.0,416.0,0.0,0.0,105.0,2.0,0.0,1406.0,2.0,0.0,0.0,832.0,0.0,0.0,0.0,1.0,1.0,0.0
134.0,339.0,326.0,2543.0,0.0,0.0,326.0,0.0,0.0,0.0,6.0,134.0,0.0,686.0,0.0,0.0,2544.0,1633.0,460.0,119.0,0.0,1.0,1597.0,6.0,0.0,0.0,134.0,0.0,1633.0,0.0,1.0,1.0,0.0
136.0,236.0,0.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,293.0,0.0,0.0,493.0,0.0,0.0,79.0,0.0,0.0,786.0,1.0,1.0,51.0,135.0,735.0,0.0,0.0,1.0,1.0,0.0
548.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,738.0,0.0,895.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,705.0,1.0,1.0,0.0,738.0,705.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,350.0,0.0,507.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,350.0,0.0,0.0,0.0,1.0,1.0,0.0
517.0,157.0,283.0,524.0,0.0,0.0,284.0,0.0,0.0,0.0,3.0,517.0,0.0,957.0,0.0,0.0,524.0,1419.0,330.0,88.0,0.0,1.0,62.0,3.0,0.0,0.0,517.0,0.0,1419.0,0.0,1.0,1.0,0.0
316.0,86.0,118.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,1.0,465.0,0.0,740.0,0.0,0.0,0.0,591.0,28.0,60.0,0.0,1.0,0.0,1.0,0.0,0.0,465.0,0.0,591.0,0.0,1.0,1.0,0.0
649.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,732.0,0.0,889.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,806.0,1.0,1.0,51.0,731.0,72.0,0.0,0.0,1.0,1.0,0.0
0.0,157.0,0.0,578.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,0.0,0.0,578.0,0.0,0.0,74.0,0.0,0.0,735.0,1.0,1.0,0.0,0.0,735.0,0.0,0.0,1.0,1.0,0.0
598.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,708.0,0.0,865.0,0.0,0.0,0.0,0.0,0.0,76.0,1.0,0.0,755.0,1.0,0.0,0.0,708.0,106.0,0.0,0.0,1.0,1.0,0.0
741.0,236.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,741.0,0.0,898.0,0.0,0.0,168.0,0.0,0.0,80.0,0.0,0.0,1066.0,2.0,1.0,0.0,741.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,51.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,51.0,0.0,0.0,0.0,1.0,1.0,0.0
197.0,236.0,0.0,808.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0,197.0,0.0,444.0,0.0,0.0,808.0,0.0,0.0,126.0,1.0,0.0,1252.0,1.0,0.0,0.0,196.0,0.0,0.0,51.0,2.0,1.0,0.0
0.0,157.0,0.0,1230.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,304.0,0.0,0.0,1230.0,0.0,0.0,91.0,0.0,0.0,1534.0,3.0,1.0,0.0,0.0,545.0,0.0,0.0,1.0,1.0,0.0
63.0,220.0,50.0,715.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,63.0,0.0,270.0,0.0,0.0,714.0,251.0,75.0,99.0,0.0,1.0,733.0,1.0,1.0,0.0,62.0,733.0,251.0,0.0,1.0,1.0,0.0
518.0,235.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,518.0,0.0,675.0,0.0,0.0,60.0,0.0,0.0,74.0,1.0,0.0,735.0,1.0,0.0,0.0,518.0,735.0,0.0,0.0,1.0,1.0,0.0
296.0,235.0,0.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,296.0,0.0,453.0,0.0,0.0,302.0,0.0,0.0,76.0,1.0,0.0,755.0,1.0,0.0,0.0,296.0,67.0,0.0,0.0,1.0,1.0,0.0
0.0,168.0,73.0,1936.0,0.0,0.0,74.0,0.0,0.0,0.0,4.0,0.0,0.0,241.0,0.0,0.0,1937.0,369.0,73.0,108.0,2.0,1.0,1809.0,4.0,0.0,0.0,0.0,0.0,369.0,0.0,1.0,1.0,0.0
538.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,563.0,0.0,760.0,2.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,735.0,5.0,1.0,0.0,563.0,735.0,0.0,0.0,1.0,1.0,0.0
0.0,157.0,0.0,598.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,0.0,0.0,598.0,0.0,0.0,76.0,1.0,0.0,755.0,1.0,0.0,0.0,0.0,425.0,0.0,0.0,1.0,1.0,0.0
245.0,295.0,351.0,1480.0,0.0,0.0,351.0,0.0,0.0,0.0,5.0,245.0,0.0,793.0,1.0,0.0,1479.0,1755.0,526.0,96.0,0.0,1.0,517.0,5.0,0.0,0.0,245.0,0.0,1755.0,0.0,1.0,1.0,0.0
325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,578.0,0.0,735.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0.0,482.0,1.0,0.0,0.0,691.0,0.0,0.0,0.0,1.0,1.0,0.0
317.0,236.0,0.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,317.0,0.0,546.0,0.0,0.0,338.0,0.0,0.0,89.0,0.0,0.0,884.0,1.0,1.0,0.0,316.0,0.0,0.0,0.0,1.0,1.0,0.0
517.0,168.0,210.0,158.0,0.0,0.0,211.0,0.0,0.0,0.0,4.0,517.0,0.0,895.0,0.0,0.0,159.0,1054.0,210.0,52.0,0.0,1.0,0.0,4.0,0.0,0.0,517.0,0.0,1054.0,0.0,1.0,1.0,0.0
187.0,235.0,181.0,703.0,0.0,0.0,181.0,0.0,0.0,0.0,2.0,187.0,0.0,525.0,2.0,0.0,703.0,907.0,271.0,92.0,0.0,1.0,321.0,2.0,0.0,0.0,187.0,0.0,907.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
209.0,252.0,366.0,1088.0,0.0,0.0,366.0,0.0,0.0,0.0,4.0,209.0,0.0,743.0,1.0,0.0,1088.0,1831.0,549.0,90.0,0.0,1.0,0.0,4.0,0.0,0.0,208.0,0.0,1831.0,0.0,1.0,1.0,0.0
437.0,235.0,189.0,483.0,0.0,1.0,189.0,0.0,0.0,0.0,3.0,437.0,320.0,783.0,1.0,0.0,483.0,946.0,283.0,75.0,0.0,1.0,320.0,3.0,0.0,0.0,437.0,0.0,946.0,0.0,1.0,1.0,0.0
300.0,236.0,206.0,428.0,0.0,0.0,206.0,0.0,0.0,0.0,3.0,300.0,0.0,663.0,0.0,0.0,467.0,1030.0,309.0,67.0,0.0,1.0,100.0,3.0,0.0,0.0,339.0,0.0,1030.0,0.0,1.0,1.0,0.0
0.0,157.0,254.0,721.0,1181.0,0.0,254.0,0.0,0.0,0.0,1.0,0.0,0.0,549.0,0.0,138.0,721.0,1270.0,254.0,128.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1270.0,1181.0,2.0,1.0,0.0
168.0,235.0,0.0,496.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,168.0,331.0,325.0,0.0,0.0,496.0,0.0,0.0,49.0,0.0,0.0,821.0,3.0,1.0,0.0,168.0,490.0,0.0,0.0,1.0,1.0,0.0
